interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source
1389,4761,2022-09-23,39.015333,26.537528,interval_coordinate
1390,4762,2022-09-23,39.017833,26.539111,interval_coordinate
1391,4763,2022-09-24,39.019778,26.536306,interval_coordinate
1392,4764,2022-09-24,39.021,26.535861,interval_coordinate
1393,4769,2022-09-24,39.034333,26.524306,interval_coordinate
1394,4777,2022-09-24,39.051861,26.513028,interval_coordinate
1395,4786,2022-09-24,39.022861,26.529833,interval_coordinate
1396,4797,2022-09-25,39.000528,26.540806,interval_coordinate
1397,4798,2022-09-25,39.001972,26.542278,interval_coordinate
1398,4799,2022-09-25,39.003167,26.542833,interval_coordinate
1399,4800,2022-09-25,39.003917,26.543861,interval_coordinate
1400,4801,2022-09-25,39.003889,26.545722,interval_coordinate
1401,4802,2022-09-25,39.003278,26.545528,interval_coordinate
1402,4803,2022-09-25,39.002944,26.545056,interval_coordinate
1403,4805,2022-09-25,39.001444,26.543583,interval_coordinate
1404,4806,2022-09-27,39.011278,26.533083,interval_coordinate
1405,4807,2022-09-27,39.007194,26.537778,interval_coordinate
1406,4808,2022-09-28,39.287806,25.920111,interval_coordinate
1407,4809,2022-09-28,39.279222,25.934528,interval_coordinate
1408,4810,2022-09-28,39.279528,25.937111,interval_coordinate
1409,4812,2022-09-28,39.276139,25.958556,interval_coordinate
1410,4815,2022-09-28,39.279972,25.960278,interval_coordinate
1411,4817,2022-09-28,39.283917,25.964583,interval_coordinate
1412,4819,2022-09-29,39.283833,25.972389,interval_coordinate
1413,4820,2022-09-29,39.292611,26.049306,interval_coordinate
1414,4825,2022-09-29,39.298944,26.077806,interval_coordinate
1415,4827,2022-09-29,39.301972,26.086889,interval_coordinate
1416,4828,2022-09-30,39.303944,26.094472,interval_coordinate
1417,4829,2022-09-30,39.310556,26.099806,interval_coordinate
1418,4833,2022-09-30,39.314667,26.132611,interval_coordinate
1419,4834,2022-09-30,39.315639,26.137417,interval_coordinate
1420,4875,2022-10-02,39.092667,26.113,interval_coordinate
1421,4878,2022-10-03,39.126722,26.117278,interval_coordinate
1422,4887,2022-10-03,39.198639,26.1865,interval_coordinate
1423,4889,2022-10-04,39.012278,26.173972,interval_coordinate
1424,4890,2022-10-04,39.014639,26.1775,interval_coordinate
1425,4891,2022-10-04,39.005444,26.272694,interval_coordinate
1426,4892,2022-10-04,38.994472,26.298417,interval_coordinate
1427,4893,2022-10-04,38.993056,26.301917,interval_coordinate
1428,4895,2022-10-04,38.991833,26.304222,interval_coordinate
1429,4897,2022-10-04,38.9805,26.322306,interval_coordinate
1430,4899,2022-10-04,38.977361,26.339639,interval_coordinate
1431,4900,2022-10-05,38.976361,26.349333,interval_coordinate
1432,4902,2022-10-05,38.97675,26.354417,interval_coordinate
1433,4904,2022-10-07,38.967111,26.437722,interval_coordinate
1434,4907,2022-10-07,38.972278,26.46975,interval_coordinate
1435,4907,2025-06-16,38.972222,26.469667,interval_coordinate
1436,4908,2022-10-08,38.974139,26.48625,interval_coordinate
1437,4909,2022-10-08,38.974972,26.499833,interval_coordinate
1438,4910,2022-10-08,38.97707,26.515834,interval_coordinate
1439,4916,2022-10-11,39.013972,26.166639,interval_coordinate
1440,4919,2022-10-11,39.021333,26.153139,interval_coordinate
1441,4921,2022-10-12,39.040278,26.138056,interval_coordinate
1442,4922,2022-10-12,39.041972,26.136722,interval_coordinate
1443,4923,2022-10-12,39.045722,26.132556,interval_coordinate
1444,4924,2022-10-12,39.051833,26.125944,interval_coordinate
1445,4927,2022-10-13,39.059,26.121889,interval_coordinate
1446,4928,2022-10-13,39.205306,26.23125,interval_coordinate
1447,4930,2022-10-14,39.199861,26.268722,interval_coordinate
1448,4932,2022-10-15,39.193361,26.285944,interval_coordinate
1449,4934,2022-10-19,39.162278,26.533861,interval_coordinate
1450,4935,2022-10-19,39.156361,26.535972,interval_coordinate
1451,4938,2022-10-19,39.163167,26.538167,interval_coordinate
1452,4939,2022-10-19,39.16325,26.539611,interval_coordinate
1453,4941,2022-10-19,39.165861,26.539361,interval_coordinate
1454,4943,2022-10-19,39.198167,26.48925,interval_coordinate
1455,4945,2022-10-19,39.209639,26.485667,interval_coordinate
1456,4946,2022-10-20,39.211639,26.484639,interval_coordinate
1457,4947,2022-10-20,39.263056,26.397722,interval_coordinate
1458,4948,2022-10-21,39.293806,26.431083,interval_coordinate
1459,4950,2022-10-21,39.306,26.432806,interval_coordinate
1460,4951,2022-10-22,39.304806,26.396611,interval_coordinate
1461,4952,2022-10-22,39.329389,26.420444,interval_coordinate
1462,4954,2022-10-22,39.351861,26.351361,interval_coordinate
1463,4955,2022-10-22,39.377389,26.355444,interval_coordinate
1464,4956,2022-10-23,39.383972,26.334639,interval_coordinate
1465,4957,2022-10-23,39.380861,26.333167,interval_coordinate
1466,4959,2022-10-23,39.37325,26.31725,interval_coordinate
1467,4960,2022-10-23,39.375806,26.276667,interval_coordinate
1468,4981,2022-10-26,38.533667,26.226472,interval_coordinate
1469,4981,2022-11-06,38.533667,26.226472,interval_coordinate
1470,5067,2022-11-06,38.530806,26.235611,interval_coordinate
1471,5206,2022-12-03,37.125,25.28725,interval_coordinate
1472,5207,2022-12-03,37.109639,25.271139,interval_coordinate
1473,5209,2022-12-03,37.092778,25.267694,interval_coordinate
1474,5210,2022-12-03,37.087667,25.263972,interval_coordinate
1475,5213,2022-12-03,37.0815,25.256917,interval_coordinate
1476,5216,2022-12-03,37.050333,25.272083,interval_coordinate
1477,5217,2022-12-04,37.043833,25.267306,interval_coordinate
1478,5218,2022-12-04,37.042861,25.265611,interval_coordinate
1479,5220,2022-12-04,37.040861,25.263028,interval_coordinate
1480,5221,2022-12-04,37.039944,25.262333,interval_coordinate
1481,5238,2022-12-04,36.998389,25.221667,interval_coordinate
1482,5241,2022-12-04,36.989611,25.20525,interval_coordinate
1483,5258,2022-12-05,37.093472,25.131806,interval_coordinate
1484,5259,2022-12-08,37.103361,25.139306,interval_coordinate
1485,5263,2022-12-08,37.118611,25.156194,interval_coordinate
1486,5264,2022-12-08,37.134861,25.199111,interval_coordinate
1487,5268,2022-12-11,37.132972,25.264583,interval_coordinate
1488,5269,2022-12-11,37.132778,25.266194,interval_coordinate
1489,5271,2022-12-11,37.139944,25.259972,interval_coordinate
1490,5272,2022-12-11,37.149417,25.271806,interval_coordinate
1491,5273,2022-12-11,37.149389,25.272083,interval_coordinate
1492,5274,2022-12-11,37.149611,25.272778,interval_coordinate
1493,5278,2022-12-12,37.150861,25.280611,interval_coordinate
1494,5283,2022-12-12,37.141639,25.289778,interval_coordinate
1495,5304,2022-12-05,37.054167,25.0795,interval_coordinate
1496,5309,2022-12-05,36.97825,25.065083,interval_coordinate
1497,5311,2022-12-05,36.974139,25.061361,interval_coordinate
1498,5312,2022-12-05,36.969417,25.059167,interval_coordinate
1499,5317,2022-12-05,36.965333,25.045694,interval_coordinate
1500,5318,2022-12-05,36.968639,25.042889,interval_coordinate
1501,5319,2022-12-05,36.970389,25.042889,interval_coordinate
1502,5322,2022-12-05,36.973472,25.031944,interval_coordinate
1503,5329,2022-12-06,36.965417,25.031917,interval_coordinate
1504,5330,2022-12-06,36.963306,25.0295,interval_coordinate
1505,5331,2022-12-06,36.960778,25.024611,interval_coordinate
1506,5332,2022-12-06,36.956389,25.01925,interval_coordinate
1507,5333,2022-12-06,36.958444,25.011472,interval_coordinate
1508,5334,2022-12-06,36.958222,25.008417,interval_coordinate
1509,5336,2022-12-06,36.958389,24.982639,interval_coordinate
1510,5337,2022-12-07,37.030667,25.079528,interval_coordinate
1511,5339,2022-12-07,37.028722,25.079972,interval_coordinate
1512,5340,2022-12-07,37.028083,25.080306,interval_coordinate
1513,5345,2022-12-07,37.001861,25.07725,interval_coordinate
1514,5348,2022-12-07,36.984389,25.073528,interval_coordinate
1515,5350,2022-12-07,37.061472,25.087278,interval_coordinate
1516,5351,2022-12-07,37.062139,25.08475,interval_coordinate
1517,5351,2022-12-15,37.062139,25.08475,interval_coordinate
1518,5352,2022-12-07,37.04725,25.075,interval_coordinate
1519,5376,2022-12-14,37.041694,25.071306,interval_coordinate
1520,5489,2022-12-21,36.856722,25.532806,interval_coordinate
1521,5491,2022-12-21,36.854417,25.534833,interval_coordinate
1522,5529,2022-12-26,36.674389,24.527028,interval_coordinate
1523,5530,2022-12-26,36.673278,24.5255,interval_coordinate
1524,5531,2022-12-26,36.673833,24.512694,interval_coordinate
1525,5532,2022-12-26,36.67225,24.511111,interval_coordinate
1526,5533,2022-12-26,36.670667,24.509722,interval_coordinate
1527,5534,2022-12-26,36.670639,24.505833,interval_coordinate
1528,5535,2022-12-26,36.666333,24.480833,interval_coordinate
1529,5536,2022-12-26,36.661111,24.474639,interval_coordinate
1530,5538,2022-12-26,36.661972,24.469222,interval_coordinate
1531,5543,2022-12-26,36.66,24.419556,interval_coordinate
1532,5545,2022-12-26,36.659028,24.414139,interval_coordinate
1533,5546,2022-12-26,36.657639,24.411889,interval_coordinate
1534,5547,2022-12-26,36.659139,24.401917,interval_coordinate
1535,5548,2022-12-26,36.657889,24.398111,interval_coordinate
1536,5549,2022-12-26,36.658611,24.396639,interval_coordinate
1537,5550,2022-12-26,36.654583,24.371222,interval_coordinate
1538,5551,2022-12-26,36.65575,24.368639,interval_coordinate
1539,5589,2022-12-28,36.732583,24.394694,interval_coordinate
1540,5590,2022-12-28,36.730417,24.392806,interval_coordinate
1541,5598,2023-01-01,36.723361,24.430222,interval_coordinate
1542,5605,2023-01-01,36.701833,24.421333,interval_coordinate
1543,5606,2023-01-01,36.712278,24.390722,interval_coordinate
1544,5607,2023-01-01,36.718417,24.390917,interval_coordinate
1545,5608,2023-01-01,36.723278,24.395083,interval_coordinate
1546,5609,2023-01-01,36.785306,24.61725,interval_coordinate
1547,5610,2023-01-01,36.785,24.611611,interval_coordinate
1548,5611,2023-01-01,36.780417,24.606306,interval_coordinate
1549,5612,2023-01-01,36.774278,24.6105,interval_coordinate
1550,5613,2023-01-01,36.770722,24.612167,interval_coordinate
1551,5614,2023-01-01,36.770139,24.612611,interval_coordinate
1552,5615,2023-01-01,36.769,24.613111,interval_coordinate
1553,5616,2023-01-01,36.766528,24.613917,interval_coordinate
1554,5617,2023-01-01,36.761611,24.617333,interval_coordinate
1555,5618,2023-01-01,36.750833,24.628583,interval_coordinate
1556,5619,2023-01-01,36.74875,24.639333,interval_coordinate
1557,5620,2023-01-02,36.752444,24.659611,interval_coordinate
1558,5621,2023-01-02,36.772139,24.659806,interval_coordinate
1559,5622,2023-01-02,36.783917,24.626389,interval_coordinate
1560,5623,2023-01-02,36.779278,24.231889,interval_coordinate
1561,5624,2023-01-03,36.785528,24.253028,interval_coordinate
1562,5625,2023-01-04,36.7565,24.664028,interval_coordinate
1563,5626,2023-01-04,36.75775,24.664,interval_coordinate
1564,5627,2023-01-04,36.759028,24.664306,interval_coordinate
1565,5628,2023-01-04,36.761083,24.663667,interval_coordinate
1566,5629,2023-01-04,36.777694,24.654722,interval_coordinate
1567,5630,2023-01-04,36.756528,24.541222,interval_coordinate
1568,5631,2023-01-04,36.756806,24.538028,interval_coordinate
1569,5632,2023-01-04,36.757889,24.536694,interval_coordinate
1570,5633,2023-01-04,36.759361,24.535139,interval_coordinate
1571,5634,2023-01-04,36.765056,24.517333,interval_coordinate
1572,5635,2023-01-04,36.76725,24.512583,interval_coordinate
1573,5636,2023-01-04,36.767194,24.509833,interval_coordinate
1574,5637,2023-01-04,36.764,24.506889,interval_coordinate
1575,5638,2023-01-04,36.753361,24.492889,interval_coordinate
1576,5639,2023-01-04,36.741472,24.472722,interval_coordinate
1577,5640,2023-01-04,36.742806,24.45825,interval_coordinate
1578,5641,2023-01-04,36.749639,24.441417,interval_coordinate
1579,5642,2023-01-04,36.759667,24.425417,interval_coordinate
1580,5643,2023-01-04,36.769389,24.417833,interval_coordinate
1581,5644,2023-01-06,36.7385,25.258833,interval_coordinate
1582,5644,2024-05-03,36.681583,24.536083,interval_coordinate
1583,5645,2023-01-06,36.740389,25.259417,interval_coordinate
1584,5646,2023-01-06,36.747056,25.263833,interval_coordinate
1585,5647,2023-01-06,36.76167,25.260874,interval_coordinate
1586,5648,2023-01-06,36.7575,25.262917,interval_coordinate
1587,5649,2023-01-06,36.770833,25.262139,interval_coordinate
1588,5650,2023-01-06,36.772889,25.266389,interval_coordinate
1589,5650,2024-05-03,36.764639,24.518111,interval_coordinate
1590,5651,2023-01-06,36.785056,25.275222,interval_coordinate
1591,5652,2023-01-06,36.785806,25.284389,interval_coordinate
1592,5653,2023-01-06,36.788139,25.3095,interval_coordinate
1593,5655,2023-01-06,36.775694,25.323972,interval_coordinate
1594,5657,2023-01-06,36.761111,25.328306,interval_coordinate
1595,5658,2023-01-06,36.749972,25.340222,interval_coordinate
1596,5661,2023-01-06,36.738389,25.362944,interval_coordinate
1597,5666,2023-01-07,36.708,25.386917,interval_coordinate
1598,5668,2023-01-07,36.690528,25.384222,interval_coordinate
1599,5669,2023-01-07,36.675806,25.387778,interval_coordinate
1600,5670,2023-01-07,36.671444,25.389167,interval_coordinate
1601,5671,2023-01-07,36.673111,25.387694,interval_coordinate
1602,5672,2023-01-07,36.672194,25.382806,interval_coordinate
1603,5673,2023-01-07,36.668944,25.382167,interval_coordinate
1604,5675,2023-01-07,36.666194,25.339111,interval_coordinate
1605,5676,2023-01-07,36.670917,25.335972,interval_coordinate
1606,5677,2023-01-07,36.677278,25.327528,interval_coordinate
1607,5678,2023-01-07,36.679056,25.325694,interval_coordinate
1608,5708,2023-01-12,36.454194,25.418417,interval_coordinate
1609,6385,2023-04-21,34.805639,24.114806,interval_coordinate
1610,6438,2023-04-24,36.370444,22.923583,interval_coordinate
1611,6549,2023-05-02,36.898917,22.187028,interval_coordinate
1612,6578,2023-05-06,36.738861,21.897806,interval_coordinate
1613,6580,2023-05-06,36.731889,21.889611,interval_coordinate
1614,6584,2023-05-07,36.698333,21.890861,interval_coordinate
1615,6589,2023-05-07,36.742111,21.868139,interval_coordinate
1616,6594,2023-05-07,36.798,21.823556,interval_coordinate
1617,6834,2023-06-13,37.533833,23.405556,interval_coordinate
1618,6930,2023-07-27,37.567861,23.386194,interval_coordinate
1619,6931,2023-07-27,37.568222,23.386778,interval_coordinate
1620,6932,2023-07-27,37.57225,23.38825,interval_coordinate
1621,6935,2023-07-27,37.618972,23.41275,interval_coordinate
1622,6937,2023-07-28,37.638611,23.37,interval_coordinate
1623,6941,2023-07-29,37.628778,23.404528,interval_coordinate
1624,6944,2023-07-31,37.619028,23.310361,interval_coordinate
1625,6955,2023-08-01,37.605056,23.327972,interval_coordinate
1626,6956,2023-08-01,37.5995,23.334722,interval_coordinate
1627,6956,2025-11-05,37.599556,23.334722,interval_coordinate
1628,6957,2023-08-01,37.580917,23.350444,interval_coordinate
1629,7153,2023-06-04,37.363361,23.50475,interval_coordinate
1630,7154,2023-06-04,37.365667,23.516139,interval_coordinate
1631,7155,2023-06-05,37.364194,23.528028,interval_coordinate
1632,7195,2023-06-28,37.518833,23.4265,interval_coordinate
1633,7196,2023-06-28,37.524722,23.441639,interval_coordinate
1634,7197,2023-06-28,37.5245,23.445556,interval_coordinate
1635,7198,2023-06-28,37.524472,23.446833,interval_coordinate
1636,7199,2023-06-30,37.525778,23.448556,interval_coordinate
1637,7200,2023-06-30,37.526056,23.448833,interval_coordinate
1638,7201,2023-06-30,37.526083,23.449,interval_coordinate
1639,7202,2023-06-30,37.527167,23.449944,interval_coordinate
1640,7203,2023-06-30,37.527167,23.450056,interval_coordinate
1641,7204,2023-06-30,37.527583,23.450917,interval_coordinate
1642,7205,2023-06-30,37.527639,23.451278,interval_coordinate
1643,7206,2023-06-30,37.528111,23.4525,interval_coordinate
1644,7207,2023-07-01,37.528667,23.453361,interval_coordinate
1645,7208,2023-07-01,37.528972,23.4545,interval_coordinate
1646,7208,2023-09-11,39.155028,23.389389,interval_coordinate
1647,7209,2023-07-01,37.531222,23.461833,interval_coordinate
1648,7210,2023-07-01,37.531611,23.464639,interval_coordinate
1649,7211,2023-07-01,37.533833,23.469778,interval_coordinate
1650,7211,2023-09-11,39.148083,23.407,interval_coordinate
1651,7212,2023-07-05,37.540167,23.474778,interval_coordinate
1652,7213,2023-07-05,37.544361,23.475639,interval_coordinate
1653,7214,2023-07-07,37.545806,23.480611,interval_coordinate
1654,7215,2023-07-07,37.548583,23.477111,interval_coordinate
1655,7216,2023-07-07,37.547083,23.47975,interval_coordinate
1656,7217,2023-07-07,37.542944,23.483389,interval_coordinate
1657,7218,2023-07-08,37.535833,23.482861,interval_coordinate
1658,7219,2023-07-08,37.530972,23.484722,interval_coordinate
1659,7220,2023-07-08,37.532,23.496222,interval_coordinate
1660,7221,2023-07-09,37.530611,23.499028,interval_coordinate
1661,7222,2023-07-09,37.528861,23.499083,interval_coordinate
1662,7223,2023-07-10,37.526222,23.500972,interval_coordinate
1663,7224,2023-07-11,37.522139,23.50275,interval_coordinate
1664,7225,2023-07-12,37.522444,23.506639,interval_coordinate
1665,7226,2023-07-19,37.515056,23.516778,interval_coordinate
1666,7227,2023-07-19,37.505333,23.500361,interval_coordinate
1667,7228,2023-07-19,37.502667,23.495167,interval_coordinate
1668,7229,2023-07-19,37.502222,23.493778,interval_coordinate
1669,7230,2023-07-19,37.501861,23.492083,interval_coordinate
1670,7231,2023-07-19,37.502528,23.489111,interval_coordinate
1671,7232,2023-07-19,37.504444,23.477528,interval_coordinate
1672,7233,2023-07-19,37.504083,23.484639,interval_coordinate
1673,7234,2023-07-19,37.504333,23.474639,interval_coordinate
1674,7235,2023-07-19,37.507417,23.461917,interval_coordinate
1675,7236,2023-07-21,37.502333,23.460389,interval_coordinate
1676,7237,2023-07-21,37.500278,23.460639,interval_coordinate
1677,7238,2023-07-24,37.521,23.517139,interval_coordinate
1678,7239,2023-08-13,37.814917,23.360944,interval_coordinate
1679,7240,2023-08-13,37.810556,23.380944,interval_coordinate
1680,7241,2023-08-13,37.8065,23.2505,interval_coordinate
1681,7242,2023-08-13,37.804389,23.249111,interval_coordinate
1682,7243,2023-08-14,37.703611,23.254972,interval_coordinate
1683,7244,2023-08-14,37.702694,23.255028,interval_coordinate
1684,7245,2023-08-14,37.702167,23.255111,interval_coordinate
1685,7246,2023-08-14,37.701222,23.255917,interval_coordinate
1686,7247,2023-08-14,37.700556,23.256444,interval_coordinate
1687,7248,2023-08-14,37.69925,23.260694,interval_coordinate
1688,7249,2023-08-14,37.699278,23.261306,interval_coordinate
1689,7249,2023-09-29,39.321667,23.014833,interval_coordinate
1690,7250,2023-08-14,37.699278,23.262778,interval_coordinate
1691,7251,2023-08-14,37.699083,23.263222,interval_coordinate
1692,7252,2023-08-14,37.699139,23.26375,interval_coordinate
1693,7253,2023-08-14,37.699917,23.264417,interval_coordinate
1694,7254,2023-08-14,37.701944,23.265306,interval_coordinate
1695,7255,2023-08-14,37.70225,23.265361,interval_coordinate
1696,7256,2023-08-14,37.702556,23.265944,interval_coordinate
1697,7257,2023-08-14,37.675556,23.327361,interval_coordinate
1698,7258,2023-08-14,37.685417,23.349444,interval_coordinate
1699,7259,2023-08-14,37.685694,23.325389,interval_coordinate
1700,7259,2023-10-09,39.32075,22.925361,interval_coordinate
1701,7260,2023-08-17,37.687306,23.326722,interval_coordinate
1702,7261,2023-08-17,37.687556,23.326972,interval_coordinate
1703,7261,2023-10-21,39.298389,22.941361,interval_coordinate
1704,7262,2023-08-17,37.699361,23.33175,interval_coordinate
1705,7263,2023-08-17,37.699944,23.332,interval_coordinate
1706,7264,2023-08-17,37.700889,23.332833,interval_coordinate
1707,7265,2023-08-17,37.701611,23.333611,interval_coordinate
1708,7266,2023-08-17,37.702361,23.334111,interval_coordinate
1709,7267,2023-08-17,37.702944,23.334667,interval_coordinate
1710,7268,2023-08-17,37.703917,23.335361,interval_coordinate
1711,7269,2023-08-17,37.709139,23.34,interval_coordinate
1712,7270,2023-08-17,37.699139,23.372028,interval_coordinate
1713,7271,2023-08-17,37.724556,23.387778,interval_coordinate
1714,7272,2023-08-18,37.72525,23.380722,interval_coordinate
1715,7273,2023-08-18,37.7245,23.380139,interval_coordinate
1716,7274,2023-08-18,37.724194,23.379917,interval_coordinate
1717,7275,2023-08-18,37.722833,23.3785,interval_coordinate
1718,7276,2023-08-18,37.722083,23.377722,interval_coordinate
1719,7277,2023-08-18,37.702194,23.466028,interval_coordinate
1720,7278,2023-08-18,37.701972,23.466417,interval_coordinate
1721,7278,2023-11-10,39.273556,22.818972,interval_coordinate
1722,7279,2023-08-18,37.695444,23.438556,interval_coordinate
1723,7279,2023-11-14,39.333083,22.933611,interval_coordinate
1724,7280,2023-08-18,37.695444,23.437833,interval_coordinate
1725,7281,2023-08-18,37.6925,23.430583,interval_coordinate
1726,7282,2023-08-18,37.690639,23.437472,interval_coordinate
1727,7283,2023-08-18,37.688083,23.449556,interval_coordinate
1728,7284,2023-08-18,37.6875,23.450778,interval_coordinate
1729,7285,2023-08-18,37.687694,23.451444,interval_coordinate
1730,7286,2023-08-19,37.687361,23.453472,interval_coordinate
1731,7287,2023-08-19,37.686472,23.460111,interval_coordinate
1732,7288,2023-08-19,37.674083,23.482167,interval_coordinate
1733,7289,2023-08-19,37.675306,23.483694,interval_coordinate
1734,7290,2023-08-19,37.680056,23.492194,interval_coordinate
1735,7291,2023-08-19,37.689306,23.510889,interval_coordinate
1736,7292,2023-08-20,37.682083,23.5025,interval_coordinate
1737,7292,2023-11-24,39.268083,22.817222,interval_coordinate
1738,7293,2023-08-20,37.68325,23.503417,interval_coordinate
1739,7294,2023-08-20,37.700833,23.519972,interval_coordinate
1740,7295,2023-08-21,37.703722,23.520972,interval_coordinate
1741,7296,2023-08-21,37.712194,23.522528,interval_coordinate
1742,7297,2023-08-21,37.719667,23.528389,interval_coordinate
1743,7298,2023-08-21,37.724056,23.534139,interval_coordinate
1744,7299,2023-08-22,37.725583,23.538444,interval_coordinate
1745,7300,2023-08-22,37.735861,23.53975,interval_coordinate
1746,7301,2023-08-22,37.737083,23.539389,interval_coordinate
1747,7302,2023-08-22,37.737972,23.538694,interval_coordinate
1748,7303,2023-08-22,37.753528,23.555222,interval_coordinate
1749,7304,2023-08-22,37.754278,23.555417,interval_coordinate
1750,7305,2023-08-22,37.755639,23.556333,interval_coordinate
1751,7306,2023-08-22,37.756028,23.556778,interval_coordinate
1752,7307,2023-08-22,37.757639,23.558222,interval_coordinate
1753,7308,2023-08-22,37.759222,23.559444,interval_coordinate
1754,7309,2023-08-23,37.748861,23.555222,interval_coordinate
1755,7310,2023-08-23,37.751389,23.555444,interval_coordinate
1756,7312,2023-08-23,37.760917,23.561861,interval_coordinate
1757,7313,2023-08-23,37.76225,23.563583,interval_coordinate
1758,7314,2023-08-23,37.763556,23.564611,interval_coordinate
1759,7315,2023-08-23,37.766,23.564694,interval_coordinate
1760,7316,2023-08-23,37.774917,23.55175,interval_coordinate
1761,7317,2023-08-23,37.774722,23.5515,interval_coordinate
1762,7318,2023-08-23,37.774944,23.551,interval_coordinate
1763,7319,2023-08-24,37.769861,23.562417,interval_coordinate
1764,7320,2023-08-24,37.77225,23.541306,interval_coordinate
1765,7321,2023-08-24,37.7715,23.539889,interval_coordinate
1766,7322,2023-08-24,37.771861,23.466083,interval_coordinate
1767,7323,2023-08-24,37.815389,23.4665,interval_coordinate
1768,7324,2023-08-25,37.490556,23.897528,interval_coordinate
1769,7325,2023-08-25,37.490556,23.903417,interval_coordinate
1770,7326,2023-08-25,37.48975,23.905361,interval_coordinate
1771,7326,2024-02-28,39.124833,22.932306,interval_coordinate
1772,7327,2023-08-25,37.487361,23.908611,interval_coordinate
1773,7328,2023-08-25,37.488333,23.899528,interval_coordinate
1774,7329,2023-08-25,37.487583,23.901361,interval_coordinate
1775,7330,2023-08-25,37.486556,23.902444,interval_coordinate
1776,7331,2023-08-25,37.483111,23.90675,interval_coordinate
1777,7332,2023-08-25,37.482,23.910111,interval_coordinate
1778,7333,2023-08-25,37.475694,23.9175,interval_coordinate
1779,7333,2024-02-29,39.113389,22.963944,interval_coordinate
1780,7334,2023-08-25,37.474861,23.918333,interval_coordinate
1781,7334,2024-02-29,39.107778,22.966861,interval_coordinate
1782,7335,2023-08-25,37.4705,23.920139,interval_coordinate
1783,7336,2023-08-25,37.466778,23.923028,interval_coordinate
1784,7337,2023-08-25,37.465194,23.928139,interval_coordinate
1785,7337,2024-03-02,39.128722,23.069209,interval_coordinate
1786,7338,2023-08-25,37.461639,23.934556,interval_coordinate
1787,7338,2024-03-03,39.128611,23.069083,interval_coordinate
1788,7339,2023-08-25,37.465806,23.925028,interval_coordinate
1789,7340,2023-08-26,37.652639,23.958861,interval_coordinate
1790,7341,2023-08-26,37.653611,23.958944,interval_coordinate
1791,7342,2023-08-26,37.655083,23.958611,interval_coordinate
1792,7343,2023-08-26,37.655722,23.957639,interval_coordinate
1793,7343,2024-03-10,39.162519,23.070907,interval_coordinate
1794,7344,2023-08-26,37.6565,23.9575,interval_coordinate
1795,7345,2023-08-27,37.657278,23.954278,interval_coordinate
1796,7346,2023-08-28,37.485083,23.917,interval_coordinate
1797,7346,2024-03-12,37.4850695,23.917028000000002,site_visit_mean_coordinate
1798,7347,2023-08-28,37.483806,23.921806,interval_coordinate
1799,7347,2024-03-12,39.15802,23.068189,interval_coordinate
1800,7348,2023-08-28,37.483111,23.925917,interval_coordinate
1801,7348,2024-03-12,39.128611,23.069083,interval_coordinate
1802,7349,2023-08-28,37.474611,23.934778,interval_coordinate
1803,7349,2024-03-13,39.164889,23.06908,interval_coordinate
1804,7350,2023-08-28,37.472556,23.93525,interval_coordinate
1805,7350,2024-03-14,39.166322,23.073562,interval_coordinate
1806,7351,2023-08-28,37.471861,23.935917,interval_coordinate
1807,7352,2023-08-28,37.471556,23.93625,interval_coordinate
1808,7352,2024-03-15,39.165083,23.073278,interval_coordinate
1809,7353,2023-08-28,37.468278,23.938472,interval_coordinate
1810,7354,2023-08-28,37.465278,23.940417,interval_coordinate
1811,7354,2024-03-15,39.166322,23.073562,interval_coordinate
1812,7355,2023-09-01,37.65575,23.945278,interval_coordinate
1813,7356,2023-09-01,37.656528,23.941917,interval_coordinate
1814,7357,2023-09-01,37.655556,23.942056,interval_coordinate
1815,7358,2023-09-02,37.656722,23.954667,interval_coordinate
1816,7359,2023-09-02,37.655889,23.943028,interval_coordinate
1817,8778,2024-07-05,36.759028,21.699944,interval_coordinate
1818,8789,2024-07-08,36.944306,21.663833,interval_coordinate
1819,10227,2024-08-07,37.927444,21.177333,interval_coordinate
1820,10228,2024-08-08,37.927278,21.176944,interval_coordinate
1821,10232,2024-08-09,37.928139,21.180306,interval_coordinate
1822,10235,2024-08-09,37.928917,21.18275,interval_coordinate
1823,10236,2024-08-09,37.929194,21.183667,interval_coordinate
1824,10237,2024-08-09,37.9295,21.184583,interval_coordinate
1825,10239,2024-08-09,37.951056,21.220972,interval_coordinate
1826,10240,2024-08-09,37.955583,21.226472,interval_coordinate
1827,10241,2024-08-09,37.970333,21.250583,interval_coordinate
1828,10242,2024-08-09,37.975139,21.257444,interval_coordinate
1829,10243,2024-08-09,37.985167,21.266972,interval_coordinate
1830,10244,2024-08-09,38.007722,21.286361,interval_coordinate
1831,10245,2024-08-10,38.012361,21.291833,interval_coordinate
1832,10248,2024-08-10,38.033861,21.310417,interval_coordinate
1833,10252,2024-08-11,38.053778,21.323056,interval_coordinate
1834,10254,2024-08-11,38.067861,21.331556,interval_coordinate
1835,10255,2024-08-11,38.075861,21.335278,interval_coordinate
1836,10256,2024-08-12,38.085056,21.337694,interval_coordinate
1837,10257,2024-08-12,38.090722,21.339,interval_coordinate
1838,10258,2024-08-12,38.126,21.367556,interval_coordinate
1839,10259,2024-08-13,38.126,21.367556,interval_coordinate
