site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,match_quality,site_review_reason,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
5336,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΕΣΠΟΤΙΚΌ ΠΑΡΑΛΊΑ 48,2022-12-06,2022-12-06,2024-06-06,2024-06-06,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,63.0,548,12,Winter,36.958389,24.982639,13.0,109.0,0.0,0.0,South,Mixed,4.0,0.1897156431837226,0.2241532277715218,2.365675806111061,10.7,Rural,0.0186265640123667
5337,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 49,2022-12-07,2022-12-07,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,555,12,Winter,37.030667,25.079528,,,,,South,,0.0,0.1932334896616941,0.2335373976406488,2.365675806111061,10.7,Rural,0.0186265640123667
5339,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 51,2022-12-07,2022-12-07,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,555,12,Winter,37.028722,25.079972,,,,,East,,0.0,0.1931542445660481,0.2333238483738142,2.365675806111061,10.7,Rural,0.0186265640123667
5340,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 52,2022-12-07,2022-12-07,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,555,12,Winter,37.028083,25.080306,,,,,East,,0.0,0.193154976972424,0.2333258233908922,2.365675806111061,10.7,Rural,0.0186265640123667
5345,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 57,2022-12-07,2022-12-07,2024-06-06,2024-06-06,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,547,12,Winter,37.001861,25.07725,,,,,East,,0.0,0.1919229526599772,0.2300178133216879,2.365675806111061,10.7,Rural,0.0186265640123667
5348,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 60,2022-12-07,2022-12-07,2024-06-06,2024-06-06,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,547,12,Winter,36.984389,25.073528,,,,,East,,0.0,0.1897576250184434,0.2242599449148435,2.365675806111061,10.7,Rural,0.0186265640123667
5350,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΙΠΛΌ-ΦΈΙΡΑ ΠΑΡΑΛΊΑ 62,2022-12-07,2022-12-07,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,336.0,555,12,Winter,37.061472,25.087278,57.0,1368.0,0.0,0.0,North,Sand,0.0,0.19536084919609,0.2393068955610915,2.365675806111061,10.7,Rural,0.0186265640123667
5351,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΙΠΛΌ-ΦΈΙΡΑ ΠΑΡΑΛΊΑ 63 (1),2022-12-07,2022-12-07,2022-12-15,2022-12-15,identity_review,multiple_regions,interval_coordinate,0,1,0,36.0,4.5,135.0,405.0,1,1.7047480922384253,298.0,8,12,Winter,37.062139,25.08475,,,0.0,0.0,North,Pebbles,0.0,0.1949326701398173,0.2381400046055306,2.365675806111061,10.7,Rural,0.0186265640123667
5351,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΙΠΛΌ-ΦΈΙΡΑ ΠΑΡΑΛΊΑ 63 (2),2022-12-15,2022-12-15,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,181.0,0.3308957952468007,9.926873857404022,29.780621572212063,1,0.28585224577470475,36.0,547,12,Winter,37.062139,25.08475,16.0,112.0,0.0,0.0,North,Pebbles,4.5,0.1949326701398173,0.2381400046055306,2.365675806111061,10.7,Rural,0.0186265640123667
5352,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 64,2022-12-07,2022-12-07,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,44.0,555,12,Winter,37.04725,25.075,32.0,407.0,0.0,0.0,North,Pebbles,0.0,0.1934780897954591,0.2341972366744154,2.365675806111061,10.7,Rural,0.0186265640123667
5376,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 88,2022-12-14,2022-12-14,2024-06-14,2024-06-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,548,12,Winter,37.041694,25.071306,,,,,North,,4.5,0.1923818396919218,0.2312472915465346,2.365675806111061,10.7,Rural,0.0186265640123667
5489,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΓΚΑΓΚΆΒΗ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 10,2022-12-21,2022-12-21,2024-05-25,2024-05-25,strong,ok,interval_coordinate,1,1,1,37.0,0.0710172744721689,2.1305182341650672,6.391554702495202,1,0.06860892062794402,0.0,521,12,Winter,36.856722,25.532806,,,,,South,,4.5,0.1971720966410918,0.267970463132231,2.365675806111061,10.7,Rural,0.0186265640123667
5491,ΣΧΟΙΝΟΥΣΑ,,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 12,2022-12-21,2022-12-21,2024-05-25,2024-05-25,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,521,12,Winter,36.854417,25.534833,,,,,South,,4.5,0.1971720975451002,0.2679704433784478,2.365675806111061,10.7,Rural,0.0186265640123667
5529,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 15,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.674389,24.527028,,,,,South,,2.0,0.1535359603838013,0.219874490479385,2.365675806111061,10.7,Rural,0.0186265640123667
5530,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 16,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.673278,24.5255,,,,,South,,2.0,0.1535359699397687,0.2198744810673299,2.365675806111061,10.7,Rural,0.0186265640123667
5531,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 17,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.673833,24.512694,,,,,South,,2.0,0.1535359457357429,0.2198744530262875,2.365675806111061,10.7,Rural,0.0186265640123667
5532,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 18,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.67225,24.511111,,,,,South,,2.0,0.1535359364021263,0.2198744331448864,2.365675806111061,10.7,Rural,0.0186265640123667
5533,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 19,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.670667,24.509722,,,,,South,,2.0,0.1535359388576049,0.2198744268191758,2.365675806111061,10.7,Rural,0.0186265640123667
5534,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 20,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.670639,24.505833,,,,,South,,2.0,0.1535359534072211,0.2198744255842927,2.365675806111061,10.7,Rural,0.0186265640123667
5535,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΓΈΡΑΚΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 21,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.666333,24.480833,,,,,South,,2.0,0.153535951999329,0.2198744547940429,2.365675806111061,10.7,Rural,0.0186265640123667
5536,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 22,2022-12-26,2022-12-26,2024-04-28,2024-04-28,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.661111,24.474639,,,,,South,,2.0,0.1535359205237211,0.2198744565844325,2.365675806111061,10.7,Rural,0.0186265640123667
5538,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΤΣΙΓΚΡΆΔΟ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 24,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.661972,24.469222,,,,,South,,2.0,0.1535359312940356,0.2198744273619177,2.365675806111061,10.7,Rural,0.0186265640123667
5543,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΨΑΘΊ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 29,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.66,24.419556,,,,,South,,2.0,0.153535961417215,0.2198744650258831,2.365675806111061,10.7,Rural,0.0186265640123667
5545,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 31,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,68.0,0.1390593047034765,4.171779141104295,12.515337423312884,1,0.130202750452412,0.0,489,12,Winter,36.659028,24.414139,,,,,South,,2.0,0.1535359700381254,0.2198743929772539,2.365675806111061,10.7,Rural,0.0186265640123667
5546,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 32,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,117.0,0.2392638036809816,7.177914110429448,21.533742331288344,1,0.21451749659444244,0.0,489,12,Winter,36.657639,24.411889,,,,,South,,2.0,0.1535359601661374,0.219874343811861,2.365675806111061,10.7,Rural,0.0186265640123667
5547,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 33,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.659139,24.401917,,,,,South,,2.0,0.1535359630768894,0.219874370763009,2.365675806111061,10.7,Rural,0.0186265640123667
5548,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 34,2022-12-26,2022-12-26,2024-04-28,2024-04-28,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,489,12,Winter,36.657889,24.398111,,,,,South,,2.0,0.1535359607498915,0.2198743661605226,2.365675806111061,10.7,Rural,0.0186265640123667
5549,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΡΟΤΗΡΆΚΙ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 35,2022-12-26,2022-12-26,2024-04-27,2024-04-27,identity_review,multiple_regions,interval_coordinate,0,1,0,177.0,0.3627049180327868,10.881147540983608,32.64344262295082,1,0.3094716348027069,109.0,488,12,Winter,36.658611,24.396639,115.0,1486.0,0.0,0.0,South,Sand,2.0,0.1535359409408653,0.2198743880677603,2.365675806111061,10.7,Rural,0.0186265640123667
5550,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 36,2022-12-26,2022-12-26,2024-04-27,2024-04-27,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,488,12,Winter,36.654583,24.371222,,,,,South,,2.0,0.1535360777834042,0.2198738982413946,2.365675806111061,10.7,Rural,0.0186265640123667
5551,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΓΈΡΟΝΤΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 37,2022-12-26,2022-12-26,2024-04-27,2024-04-27,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,488,12,Winter,36.65575,24.368639,,,,,South,,2.0,0.1535360867341851,0.2198739009921065,2.365675806111061,10.7,Rural,0.0186265640123667
5589,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 75,2022-12-28,2022-12-28,2024-05-01,2024-05-01,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,490,12,Winter,36.732583,24.394694,,,,,North,,2.0,0.1535359258786163,0.2198744920659489,2.365675806111061,10.7,Rural,0.0186265640123667
5590,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 76,2022-12-28,2022-12-28,2024-05-01,2024-05-01,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,490,12,Winter,36.730417,24.392806,,,,,North,,2.0,0.1535359195945742,0.2198745029933379,2.365675806111061,10.7,Rural,0.0186265640123667
5598,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 84,2023-01-01,2023-01-01,2024-05-01,2024-05-01,identity_review,multiple_regions,interval_coordinate,0,1,0,21.0,0.0432098765432098,1.2962962962962965,3.888888888888889,1,0.04230237969068932,0.0,486,1,Winter,36.723361,24.430222,,,0.0,0.0,North,Pebbles,4.0,0.1540396600373516,0.2162865236209009,2.365675806111061,7.1,Rural,0.0192229038854805
5605,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 91,2023-01-01,2023-01-01,2024-05-01,2024-05-01,identity_review,probable; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,486,1,Winter,36.701833,24.421333,,,0.0,0.0,North,Rocky,4.0,0.1540396475091383,0.2162865370178066,2.365675806111061,7.1,Rural,0.0192229038854805
5606,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 92,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,60.0,0.1232032854209445,3.696098562628337,11.08829568788501,1,0.11618467933939136,0.0,487,1,Winter,36.712278,24.390722,,,1.0,0.0,North,Rocky,4.0,0.1540395537445013,0.2162865243612715,2.365675806111061,7.1,Rural,0.0192229038854805
5607,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 93,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,145.0,0.297741273100616,8.932238193018481,26.796714579055443,1,0.2606252710642676,0.0,487,1,Winter,36.718417,24.390917,,,1.0,0.0,North,Sand,4.0,0.1540396530326031,0.216286548934485,2.365675806111061,7.1,Rural,0.0192229038854805
5608,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 94,2023-01-01,2023-01-01,2024-05-01,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,486,1,Winter,36.723278,24.395083,,,0.0,0.0,North,Mixed,4.0,0.1540396588242863,0.2162865096401824,2.365675806111061,7.1,Rural,0.0192229038854805
5609,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 95,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,94.0,0.1930184804928131,5.790554414784395,17.371663244353183,1,0.1764866337693214,142.0,487,1,Winter,36.785306,24.61725,80.0,1476.0,0.0,0.0,North,Sand,4.0,0.0938707060599326,0.0934989410545554,2.365675806111061,7.1,Rural,0.0192229038854805
5610,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΠΑΝΑΓΙΆΣ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 96,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,1,Winter,36.785,24.611611,,,0.0,0.0,North,Sand,4.0,0.0938707181624752,0.0934989593305428,2.365675806111061,7.1,Rural,0.0192229038854805
5611,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 97,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,1,Winter,36.780417,24.606306,,,0.0,0.0,West,Sand,4.0,0.0938707174536235,0.093498946529762,2.365675806111061,7.1,Rural,0.0192229038854805
5612,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 98,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,1,Winter,36.774278,24.6105,,,0.0,0.0,West,Mixed,4.0,0.0938707091398653,0.0934989252823823,2.365675806111061,7.1,Rural,0.0192229038854805
5613,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 99,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,45.0,0.0924024640657084,2.7720739219712525,8.316221765913758,1,0.08837936625905457,0.0,487,1,Winter,36.770722,24.612167,,,0.0,0.0,West,Mixed,4.0,0.0938707461413711,0.0934989117966795,2.365675806111061,7.1,Rural,0.0192229038854805
5614,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 100,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,86.0,487,1,Winter,36.770139,24.612611,95.0,1185.0,0.0,0.0,West,Sand,4.0,0.093870740180601,0.0934989152388097,2.365675806111061,7.1,Rural,0.0192229038854805
5615,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 101,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,1,Winter,36.769,24.613111,,,0.0,0.0,West,Sand,4.0,0.0938707426589661,0.0934989269189745,2.365675806111061,7.1,Rural,0.0192229038854805
5616,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΠΆΝΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 102,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,1,Winter,36.766528,24.613917,,,0.0,0.0,West,Sand,4.0,0.0938707195771942,0.0934988789595296,2.365675806111061,7.1,Rural,0.0192229038854805
5617,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 103,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,48.0,487,1,Winter,36.761611,24.617333,370.0,12504.0,0.0,0.0,West,Sand,4.0,0.0938709936718272,0.093498040255127,2.365675806111061,7.1,Rural,0.0192229038854805
5618,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 104,2023-01-01,2023-01-01,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,1,Winter,36.750833,24.628583,,,0.0,0.0,South,Pebbles,4.0,0.093871926569682,0.0934954559767094,2.365675806111061,7.1,Rural,0.0192229038854805
5619,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΠΟΛΎΑΙΓΟΣ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 105,2023-01-01,2023-01-01,2024-04-29,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,484,1,Winter,36.74875,24.639333,,,0.0,0.0,South,Sand,4.0,0.0938718496272981,0.0934982233955628,2.365675806111061,7.1,Rural,0.0192229038854805
5620,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 106,2023-01-02,2023-01-02,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,486,1,Winter,36.752444,24.659611,,,0.0,0.0,South,Pebbles,4.0,0.0938746584331127,0.0935016326939761,2.365675806111061,7.1,Rural,0.0192229038854805
5621,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΆΜΜΟΥΡΑ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 107,2023-01-02,2023-01-02,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,486,1,Winter,36.772139,24.659806,,,0.0,0.0,North,Sand,4.0,0.0938715733859349,0.0934979762536694,2.365675806111061,7.1,Rural,0.0192229038854805
5622,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 108,2023-01-02,2023-01-02,2024-05-02,2024-05-02,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,121.0,486,1,Winter,36.783917,24.626389,75.0,1392.0,0.0,0.0,North,Pebbles,4.0,0.0938708854833024,0.0934988993934113,2.365675806111061,7.1,Rural,0.0192229038854805
