site_id,visit_count,interval_count,first_visit_date,last_visit_date,max_coordinate_distance_m,region_count,beach_name_count,regions_seen,beach_names_seen,source_files_seen,coordinate_quality,match_quality,review_reason
9791,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9792,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9793,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9794,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9795,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9796,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9797,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9798,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9799,1,0,2024-09-08,2024-09-08,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9800,1,0,2024-09-09,2024-09-09,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9801,1,0,2024-09-09,2024-09-09,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9802,1,0,2024-09-09,2024-09-09,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9803,1,0,2024-09-09,2024-09-09,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9804,1,0,2024-09-09,2024-09-09,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9805,1,0,2024-09-09,2024-09-09,0.0,1,0,ΠΡΕΒΕΖΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9806,1,0,2024-09-10,2024-09-10,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9807,1,0,2024-09-10,2024-09-10,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9808,1,0,2024-09-10,2024-09-10,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9809,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9810,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9812,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9813,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9814,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9815,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9817,1,0,2024-09-11,2024-09-11,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9818,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9819,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9820,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9821,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9822,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9824,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9825,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9826,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9828,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9830,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9831,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9832,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9833,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9834,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9835,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9836,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9837,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9838,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9840,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9841,1,0,2024-09-12,2024-09-12,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9842,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9843,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9844,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9845,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9846,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9847,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9848,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9849,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9850,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9851,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9852,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9853,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9854,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9855,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9856,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9857,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9858,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9859,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9860,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9861,1,0,2024-09-13,2024-09-13,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9862,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9863,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9864,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9865,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9866,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9867,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9868,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9869,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9870,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9871,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9872,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9873,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9874,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9875,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9876,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9877,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9878,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9879,1,0,2024-09-14,2024-09-14,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9880,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9882,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9883,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9884,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9886,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9887,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9888,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9890,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9891,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9892,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9893,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9894,1,0,2024-09-15,2024-09-15,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9895,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9896,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9897,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9898,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9899,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9900,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9901,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9902,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9903,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9904,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9905,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9906,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9907,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9908,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9909,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9910,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9911,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9912,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9913,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9914,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9915,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9916,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9917,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9918,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9919,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9920,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9921,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9922,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9923,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9924,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9925,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9926,1,0,2024-09-16,2024-09-16,0.0,1,0,ΚΕΡΚΥΡΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9927,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9928,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9929,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9930,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9931,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9932,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9933,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9934,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9935,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9936,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9937,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9938,1,0,2024-09-17,2024-09-17,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9939,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9940,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9941,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9942,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9943,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9944,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9945,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9946,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9947,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9948,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9949,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9950,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9951,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9952,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9953,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9954,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9955,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9956,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9957,1,0,2024-09-18,2024-09-18,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9958,1,0,2024-09-19,2024-09-19,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9959,1,0,2024-09-19,2024-09-19,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9960,1,0,2024-09-19,2024-09-19,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9961,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9962,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9963,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9964,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9965,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9966,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9967,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9968,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9969,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9970,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9971,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9972,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9973,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9974,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9975,1,0,2024-09-20,2024-09-20,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9976,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9977,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9978,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9979,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9980,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9981,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9982,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9983,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9984,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9985,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9986,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9987,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9988,1,0,2024-09-21,2024-09-21,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9989,1,0,2024-09-22,2024-09-22,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
9990,1,0,2024-09-22,2024-09-22,0.0,1,0,ΘΕΣΠΡΩΤΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
